user_id,cohort_month,city,treatment_city,post_launch,did,age,income,prior_orders_90d,prior_spend_90d,app_sessions_30d,days_since_last_purchase,premium_member,mobile_app_user,marketing_emails_30d,discount_received,retained_30d,spend_30d
7116,2025-09-01,Dallas,0,1,0,51,80454,3,222.64,8,10,0,1,6,1,1,165.1
7117,2025-10-01,Phoenix,0,1,0,36,97845,6,312.13,16,7,1,1,4,1,1,129.86
7118,2025-11-01,Phoenix,0,1,0,51,82410,3,252.79,11,20,0,1,3,1,1,97.69
7119,2025-08-01,Boston,1,1,1,43,59681,1,127.16,11,10,0,1,7,0,1,100.09
7120,2025-05-01,Chicago,0,0,0,26,60723,2,172.5,5,18,0,0,7,0,1,113.54
7121,2025-03-01,Chicago,0,0,0,25,110798,4,275.39,16,18,0,1,10,0,0,82.6
7122,2025-08-01,New York,1,1,1,48,123683,4,258.42,7,0,0,1,4,1,1,162.66
7123,2025-05-01,New York,1,0,0,38,40865,2,247.82,13,0,0,0,5,0,1,122.96
7124,2025-02-01,Austin,1,0,0,35,66465,2,186.37,16,0,0,1,5,1,0,103.31
7125,2025-02-01,Boston,1,0,0,46,62190,4,277.69,7,0,0,1,3,0,0,133.67
7126,2025-05-01,Boston,1,0,0,20,103863,3,276.61,13,1,0,1,7,1,1,102.45
7127,2025-01-01,Chicago,0,0,0,30,72720,7,255.24,20,5,0,0,8,0,1,138.62
7128,2025-12-01,Denver,0,1,0,52,93371,4,222.43,14,68,0,1,2,1,1,68.51
7129,2025-01-01,Phoenix,0,0,0,33,53250,3,194.04,10,4,0,1,6,0,1,114.84
7130,2025-04-01,Seattle,1,0,0,25,86649,3,224.73,19,24,1,1,8,1,0,118.26
7131,2025-03-01,Chicago,0,0,0,36,68257,2,121.76,7,6,0,1,4,1,1,156.56
7132,2025-05-01,Boston,1,0,0,33,32850,5,269.17,15,23,1,0,7,0,1,172.98
7133,2025-10-01,Austin,1,1,1,32,75799,2,96.9,9,36,0,1,9,0,0,45.35
7134,2025-12-01,Dallas,0,1,0,29,35975,1,125.24,7,41,1,1,5,0,0,79.62
7135,2025-12-01,Boston,1,1,1,36,65843,2,126.4,11,4,1,1,5,1,1,150.48
7136,2025-08-01,Phoenix,0,1,0,30,124067,5,341.58,11,6,0,1,6,0,0,107.34
7137,2025-11-01,Seattle,1,1,1,26,74947,3,163.8,11,18,0,1,4,1,0,49.4
7138,2025-10-01,Boston,1,1,1,49,109341,1,95.09,11,17,0,0,3,1,0,66.29
7139,2025-10-01,Dallas,0,1,0,47,87417,6,352.08,8,16,0,1,3,0,1,108.3
7140,2025-11-01,Austin,1,1,1,41,62710,3,399.31,13,5,1,1,3,1,0,98.3
7141,2025-07-01,Phoenix,0,1,0,22,62659,2,366.67,12,29,0,1,4,0,1,105.88
7142,2025-11-01,New York,1,1,1,37,55984,3,214.66,14,70,0,1,6,0,1,119.58
7143,2025-11-01,Denver,0,1,0,38,33583,2,208.29,8,22,0,1,5,0,0,3.72
7144,2025-04-01,Chicago,0,0,0,36,20000,3,201.53,9,16,0,1,7,0,0,80.21
7145,2025-07-01,Chicago,0,1,0,40,103479,4,284.24,17,43,1,0,5,1,0,122.56
7146,2025-02-01,Seattle,1,0,0,23,75371,2,254.26,8,4,1,0,9,1,0,43.86
7147,2025-08-01,Chicago,0,1,0,26,74490,6,451.09,9,14,1,0,3,0,1,161.75
7148,2025-11-01,Chicago,0,1,0,40,69117,0,150.23,3,1,0,1,10,0,0,59.43
7149,2025-09-01,Boston,1,1,1,18,104845,2,100.31,10,32,1,1,3,1,1,126.9
7150,2025-05-01,Phoenix,0,0,0,53,42753,7,339.58,15,1,1,1,4,1,1,205.73
7151,2025-03-01,Dallas,0,0,0,43,80492,5,276.34,11,13,0,1,4,1,0,128.09
7152,2025-02-01,New York,1,0,0,27,36122,7,371.52,12,38,0,1,6,0,1,128.5
7153,2025-06-01,New York,1,0,0,36,77495,1,190.34,18,67,0,0,4,0,0,39.01
7154,2025-07-01,Boston,1,1,1,34,69788,2,190.63,13,3,0,0,5,1,1,88.77
7155,2025-10-01,Chicago,0,1,0,53,82711,4,154.9,11,23,0,1,5,0,0,41.84
7156,2025-11-01,Chicago,0,1,0,35,54562,2,131.51,7,5,0,1,9,0,1,126.34
7157,2025-08-01,Chicago,0,1,0,32,88138,4,269.19,19,22,0,0,5,0,0,98.18
7158,2025-08-01,Boston,1,1,1,38,68799,4,268.41,6,16,0,0,3,0,1,150.33
7159,2025-12-01,Seattle,1,1,1,18,60069,2,329.53,14,18,0,1,3,0,1,129.66
7160,2025-03-01,Chicago,0,0,0,24,151373,2,208.4,9,11,0,0,8,1,0,61.39
7161,2025-02-01,Dallas,0,0,0,29,79881,4,250.9,15,5,0,0,2,0,0,74.3
7162,2025-02-01,Dallas,0,0,0,31,61815,2,182.67,8,5,0,1,4,0,0,55.86
7163,2025-06-01,New York,1,0,0,47,82567,2,145.74,10,25,0,1,8,0,1,131.87
7164,2025-04-01,Denver,0,0,0,24,44418,2,192.74,10,47,1,1,2,1,0,115.03
7165,2025-01-01,Austin,1,0,0,22,60841,3,281.57,6,20,0,0,4,0,1,61.71
7166,2025-08-01,Phoenix,0,1,0,30,111891,1,91.13,11,11,0,1,5,1,1,93.47
7167,2025-09-01,Seattle,1,1,1,47,81525,2,274.84,11,0,0,1,3,1,1,124.49
7168,2025-11-01,Chicago,0,1,0,44,86912,3,263.56,4,13,1,1,2,1,0,98.53
7169,2025-05-01,Dallas,0,0,0,18,86403,7,224.63,11,3,0,1,7,1,0,132.7
7170,2025-10-01,Austin,1,1,1,23,66784,4,321.58,15,7,0,1,3,1,1,110.0
7171,2025-08-01,New York,1,1,1,31,96609,4,188.5,9,45,0,1,3,1,0,94.8
7172,2025-12-01,Boston,1,1,1,33,33529,3,194.53,8,6,0,1,5,0,1,133.95
7173,2025-02-01,Chicago,0,0,0,18,42566,0,71.46,2,44,0,1,6,1,1,114.99
7174,2025-11-01,Chicago,0,1,0,51,52115,3,70.57,14,0,0,1,9,0,1,68.6
7175,2025-07-01,Denver,0,1,0,40,35851,2,114.03,9,0,1,1,4,0,0,71.6
7176,2025-03-01,Chicago,0,0,0,33,22794,1,0.0,9,2,0,1,9,1,1,62.83
7177,2025-06-01,Seattle,1,0,0,25,90624,1,12.53,9,45,1,1,4,0,1,145.0
7178,2025-01-01,Boston,1,0,0,18,80555,2,327.49,12,9,0,0,7,0,0,67.0
7179,2025-10-01,Boston,1,1,1,33,113457,0,58.59,5,9,1,0,6,0,0,82.28
7180,2025-08-01,Dallas,0,1,0,39,70722,2,79.87,13,33,0,1,4,1,1,74.16
7181,2025-12-01,Denver,0,1,0,34,89401,5,303.79,19,14,0,1,6,0,1,103.66
7182,2025-05-01,Dallas,0,0,0,38,86509,0,247.55,6,9,0,1,6,1,0,64.39
7183,2025-10-01,Denver,0,1,0,40,116745,4,105.75,12,48,1,1,4,1,1,155.41
7184,2025-09-01,Denver,0,1,0,35,69451,1,21.16,10,12,0,0,5,1,0,70.9
7185,2025-03-01,Boston,1,0,0,37,75043,1,125.82,8,3,1,0,10,0,1,96.34
7186,2025-05-01,Seattle,1,0,0,36,84300,0,139.74,9,14,0,1,2,0,1,92.92
7187,2025-01-01,Seattle,1,0,0,36,93982,3,225.03,13,9,0,1,4,1,0,27.56
7188,2025-07-01,Phoenix,0,1,0,41,72453,1,110.29,7,24,0,1,6,0,1,47.03
7189,2025-06-01,New York,1,0,0,62,85147,6,423.98,21,12,1,1,8,0,0,111.71
7190,2025-08-01,Dallas,0,1,0,46,83785,4,263.77,16,19,0,1,7,0,0,65.55
7191,2025-03-01,Phoenix,0,0,0,43,61950,6,246.07,13,7,0,1,8,0,0,35.64
7192,2025-01-01,Chicago,0,0,0,32,45886,2,197.21,16,3,0,1,3,1,1,95.48
7193,2025-03-01,New York,1,0,0,34,89262,4,275.88,8,17,0,1,5,0,0,77.87
7194,2025-10-01,Denver,0,1,0,31,106653,2,48.24,12,32,0,1,4,1,1,112.35
7195,2025-12-01,Seattle,1,1,1,43,31302,4,322.76,17,41,0,1,7,1,1,170.26
7196,2025-06-01,Seattle,1,0,0,38,54977,1,72.14,10,5,0,1,5,0,0,61.12
7197,2025-09-01,Dallas,0,1,0,24,63498,2,216.19,8,2,0,0,7,0,0,39.91
7198,2025-11-01,Seattle,1,1,1,35,112234,3,288.23,22,72,0,1,5,0,0,74.56
7199,2025-02-01,Chicago,0,0,0,25,110639,5,239.62,10,32,0,1,5,0,0,108.63
7200,2025-03-01,Chicago,0,0,0,47,91215,2,106.84,12,5,0,0,2,1,1,92.07
7201,2025-05-01,New York,1,0,0,23,115066,5,307.23,17,11,0,1,7,1,1,123.28
7202,2025-06-01,Dallas,0,0,0,44,21948,8,510.33,13,21,0,1,6,0,1,169.82
7203,2025-04-01,New York,1,0,0,22,72650,0,85.76,5,33,1,0,0,0,0,70.96
7204,2025-02-01,Dallas,0,0,0,41,94273,5,316.23,18,24,0,1,4,1,1,124.93
7205,2025-08-01,Chicago,0,1,0,54,61883,5,282.45,13,1,0,1,4,1,1,106.01
7206,2025-06-01,Denver,0,0,0,38,90487,2,137.55,9,8,0,1,11,0,1,108.5
7207,2025-01-01,Phoenix,0,0,0,33,106050,2,162.98,6,5,0,1,9,0,1,91.36
7208,2025-12-01,Austin,1,1,1,51,82131,5,246.49,14,34,0,0,4,0,0,103.35
7209,2025-05-01,Chicago,0,0,0,35,78213,4,205.69,19,10,0,1,4,0,1,92.66
7210,2025-12-01,Austin,1,1,1,45,69020,5,333.67,11,3,1,1,8,0,1,137.77
7211,2025-09-01,Seattle,1,1,1,42,62169,3,198.28,14,3,0,1,7,1,1,95.32
7212,2025-01-01,Dallas,0,0,0,18,50977,2,151.21,9,11,0,1,2,0,1,91.54
7213,2025-01-01,Phoenix,0,0,0,29,39870,2,191.79,10,27,0,1,3,1,1,122.39
7214,2025-02-01,Chicago,0,0,0,23,69327,2,116.77,15,0,0,1,8,0,0,72.61
7215,2025-12-01,Dallas,0,1,0,30,101393,5,232.19,15,0,1,1,2,0,0,134.75
7216,2025-08-01,Boston,1,1,1,38,53360,9,417.34,15,10,0,1,6,0,1,143.39
7217,2025-12-01,Seattle,1,1,1,26,47218,3,187.21,8,5,0,1,3,0,0,62.63
7218,2025-02-01,New York,1,0,0,28,61983,3,154.27,7,45,0,1,9,0,0,92.73
7219,2025-08-01,Denver,0,1,0,45,35699,3,241.62,12,18,1,1,6,1,1,167.29
7220,2025-08-01,Dallas,0,1,0,46,62482,2,224.07,14,2,0,0,4,1,1,94.6
7221,2025-04-01,Austin,1,0,0,35,65643,3,213.26,14,18,0,1,4,0,0,65.08
7222,2025-08-01,Phoenix,0,1,0,26,92545,3,110.64,7,4,0,1,6,0,0,43.73
7223,2025-11-01,Dallas,0,1,0,53,74352,2,119.62,4,39,1,1,8,0,1,106.73
7224,2025-04-01,Dallas,0,0,0,37,52637,1,106.9,6,120,0,0,9,1,1,93.14
7225,2025-01-01,Phoenix,0,0,0,32,67401,1,179.4,12,2,0,1,5,0,1,110.21
7226,2025-08-01,Seattle,1,1,1,49,114873,5,442.6,12,0,1,1,5,0,1,78.3
7227,2025-05-01,Chicago,0,0,0,40,45253,2,169.08,8,15,0,0,3,0,0,46.19
7228,2025-09-01,Chicago,0,1,0,30,64201,3,184.2,10,32,0,1,3,0,0,75.06
7229,2025-01-01,Boston,1,0,0,29,79663,2,129.22,12,7,0,1,3,1,0,97.75
7230,2025-04-01,Boston,1,0,0,30,115101,1,159.62,8,0,0,1,4,0,1,66.51
7231,2025-12-01,Chicago,0,1,0,46,31029,2,165.9,16,0,1,1,3,1,1,123.08
7232,2025-12-01,Austin,1,1,1,37,31451,2,176.65,9,22,1,1,6,1,1,119.04
7233,2025-02-01,Boston,1,0,0,39,107051,4,344.96,15,48,0,1,4,0,0,39.69
7234,2025-12-01,New York,1,1,1,37,80522,3,276.18,8,1,0,1,7,0,1,141.13
7235,2025-07-01,Dallas,0,1,0,38,85467,4,238.35,12,4,0,1,6,0,0,48.33
7236,2025-08-01,Phoenix,0,1,0,28,74358,3,261.08,12,42,1,1,5,1,1,106.69
7237,2025-12-01,Denver,0,1,0,22,49679,0,50.75,4,0,0,1,1,1,0,8.4
7238,2025-04-01,Austin,1,0,0,25,103097,3,173.59,8,24,0,0,5,1,0,44.17
7239,2025-05-01,Dallas,0,0,0,31,108937,7,266.11,11,32,0,1,3,0,0,129.7
7240,2025-11-01,Chicago,0,1,0,25,32717,5,298.58,11,10,0,1,5,0,0,100.13
7241,2025-04-01,Chicago,0,0,0,44,72069,2,208.98,10,8,0,1,0,0,1,115.23
7242,2025-10-01,Chicago,0,1,0,37,88001,4,227.84,12,16,0,1,2,0,0,91.35
7243,2025-07-01,Austin,1,1,1,18,79228,6,320.86,12,14,1,1,3,1,1,125.55
7244,2025-05-01,Chicago,0,0,0,20,91988,4,271.8,18,89,0,0,4,0,1,133.18
7245,2025-05-01,Boston,1,0,0,24,77815,2,47.6,11,8,1,1,5,0,1,148.88
7246,2025-06-01,Denver,0,0,0,33,104582,1,120.68,11,0,0,1,4,1,0,87.35
7247,2025-06-01,Boston,1,0,0,41,87540,0,65.01,12,12,0,1,5,1,0,0.0
7248,2025-05-01,New York,1,0,0,46,75154,3,264.38,13,0,1,1,2,0,0,80.12
7249,2025-12-01,Phoenix,0,1,0,21,67645,2,229.43,13,9,0,1,4,0,0,11.97
7250,2025-06-01,Denver,0,0,0,22,74844,4,186.31,12,8,0,0,3,0,0,97.54
7251,2025-08-01,Phoenix,0,1,0,24,105994,2,309.15,6,7,0,1,6,1,0,57.52
7252,2025-06-01,Phoenix,0,0,0,52,95589,2,277.36,10,27,0,1,5,1,0,61.05
7253,2025-06-01,Austin,1,0,0,39,54150,2,117.44,9,29,1,0,3,0,1,128.19
7254,2025-12-01,Chicago,0,1,0,51,51832,4,193.36,13,3,0,1,3,0,0,86.93
7255,2025-08-01,Chicago,0,1,0,37,52882,3,170.64,9,16,0,1,5,1,1,86.73
7256,2025-02-01,Dallas,0,0,0,35,42482,5,292.37,13,22,1,1,2,1,1,112.74
7257,2025-08-01,Boston,1,1,1,28,103027,3,236.31,16,56,0,1,1,1,0,126.44
7258,2025-07-01,Austin,1,1,1,25,93504,2,194.76,8,106,0,1,4,1,1,54.56
7259,2025-08-01,Chicago,0,1,0,50,71903,5,377.49,12,16,0,1,3,0,1,103.05
7260,2025-03-01,Denver,0,0,0,43,63353,4,209.66,19,60,0,1,9,0,0,101.71
7261,2025-12-01,Boston,1,1,1,25,58367,3,207.62,8,15,0,1,3,1,0,81.12
7262,2025-09-01,Dallas,0,1,0,56,66016,2,230.81,8,0,1,1,9,0,1,135.01
7263,2025-04-01,Chicago,0,0,0,43,62155,2,210.79,9,22,1,0,3,0,0,78.13
7264,2025-12-01,Dallas,0,1,0,36,70124,2,271.62,19,16,0,1,7,1,1,107.21
7265,2025-01-01,Austin,1,0,0,23,78824,2,127.75,6,16,1,1,7,0,1,124.56
7266,2025-03-01,Chicago,0,0,0,51,29813,3,372.16,13,3,0,1,6,0,0,88.85
7267,2025-11-01,Boston,1,1,1,28,43585,2,183.6,9,9,0,1,8,0,0,85.82
7268,2025-11-01,Dallas,0,1,0,51,79841,4,340.52,15,15,1,0,6,1,1,156.83
7269,2025-09-01,Boston,1,1,1,39,34154,4,211.82,13,1,0,1,2,0,0,56.28
7270,2025-11-01,Phoenix,0,1,0,38,65085,1,30.47,6,7,0,1,6,0,0,15.24
7271,2025-02-01,Seattle,1,0,0,32,83020,4,219.09,17,14,0,1,9,1,1,182.05
7272,2025-09-01,Austin,1,1,1,39,88943,3,219.77,13,6,0,1,3,0,1,120.26
7273,2025-07-01,Chicago,0,1,0,27,113094,2,144.4,13,25,1,0,6,1,1,101.47
7274,2025-04-01,Denver,0,0,0,18,53325,1,90.37,8,9,0,1,4,1,1,78.07
7275,2025-06-01,Dallas,0,0,0,49,106467,3,140.14,19,6,0,1,5,1,0,72.97
7276,2025-09-01,Seattle,1,1,1,28,64664,2,198.87,17,6,0,1,5,1,1,116.95
7277,2025-12-01,New York,1,1,1,47,82003,2,157.39,3,17,1,1,5,0,1,171.73
7278,2025-05-01,Phoenix,0,0,0,30,78695,3,150.86,11,7,1,1,4,0,1,139.56
7279,2025-09-01,Austin,1,1,1,45,79814,4,132.67,13,19,0,0,8,1,1,127.91
7280,2025-12-01,Denver,0,1,0,31,49172,2,216.83,9,5,0,0,6,1,1,110.43
7281,2025-09-01,Phoenix,0,1,0,39,58737,6,359.85,16,23,0,1,7,1,1,139.53
7282,2025-01-01,Chicago,0,0,0,47,92193,1,140.54,6,7,1,1,4,0,1,111.31
7283,2025-01-01,Austin,1,0,0,30,86733,1,198.05,5,55,0,1,5,1,1,108.49
7284,2025-06-01,Seattle,1,0,0,33,89756,4,243.61,10,4,0,1,8,1,1,127.11
7285,2025-02-01,Austin,1,0,0,37,91141,3,176.13,8,45,0,1,3,0,0,46.08
7286,2025-12-01,Phoenix,0,1,0,32,33523,2,254.1,10,4,1,1,4,0,0,98.85
7287,2025-01-01,Chicago,0,0,0,18,67134,3,152.62,14,31,1,1,7,0,1,114.93
7288,2025-02-01,Seattle,1,0,0,23,78638,4,224.52,13,0,0,1,11,1,0,72.57
7289,2025-09-01,Boston,1,1,1,30,61286,5,255.97,9,41,0,1,4,1,0,122.35
7290,2025-04-01,Dallas,0,0,0,25,75744,0,65.59,8,5,0,1,3,0,1,116.93
7291,2025-10-01,Dallas,0,1,0,31,117209,3,282.22,6,1,0,0,5,0,0,25.71
7292,2025-03-01,New York,1,0,0,33,50295,3,207.97,5,39,1,1,6,0,0,112.92
7293,2025-01-01,Denver,0,0,0,36,59960,6,302.24,10,58,0,1,6,0,0,72.33
7294,2025-02-01,New York,1,0,0,22,48039,4,255.79,16,6,0,1,4,1,0,100.98
7295,2025-03-01,Dallas,0,0,0,28,65001,4,203.45,13,49,0,1,6,1,1,107.6
7296,2025-05-01,Boston,1,0,0,36,69728,2,98.14,9,2,1,1,5,0,1,144.37
7297,2025-07-01,New York,1,1,1,52,76948,2,262.74,13,9,0,1,7,1,0,69.93
7298,2025-12-01,Austin,1,1,1,51,80356,2,200.63,12,1,1,1,5,0,1,84.2
7299,2025-01-01,Phoenix,0,0,0,35,55597,4,223.57,13,75,0,1,8,0,1,129.16
7300,2025-08-01,Dallas,0,1,0,37,99198,3,264.09,6,16,1,0,5,0,1,91.01
7301,2025-10-01,Chicago,0,1,0,27,80001,5,289.78,11,8,1,1,3,1,1,193.88
7302,2025-05-01,Austin,1,0,0,52,86729,4,291.08,7,12,0,1,3,1,1,124.87
7303,2025-04-01,New York,1,0,0,29,72693,2,300.56,16,2,0,1,5,0,1,75.31
7304,2025-04-01,Austin,1,0,0,33,66916,3,187.55,15,4,0,1,4,1,0,118.57
7305,2025-09-01,Chicago,0,1,0,26,41632,2,159.52,10,37,1,1,3,0,1,75.65
7306,2025-04-01,Denver,0,0,0,38,89223,3,195.44,9,4,1,1,5,1,1,117.27
7307,2025-12-01,Chicago,0,1,0,29,52290,0,107.02,7,47,0,1,6,1,0,58.53
7308,2025-07-01,Austin,1,1,1,28,82424,3,285.65,14,41,0,1,0,0,0,58.73
7309,2025-09-01,Denver,0,1,0,27,70867,1,136.19,17,21,1,1,3,0,1,74.72
7310,2025-12-01,New York,1,1,1,35,86367,3,232.86,9,0,1,0,7,0,1,132.52
7311,2025-01-01,New York,1,0,0,22,50873,4,268.11,13,14,0,1,6,1,1,149.47
7312,2025-07-01,Boston,1,1,1,35,98214,5,389.25,15,2,0,0,8,1,1,128.28
7313,2025-09-01,Dallas,0,1,0,28,108741,2,170.69,7,4,1,0,4,1,1,118.34
7314,2025-04-01,Boston,1,0,0,19,83681,1,189.15,7,3,0,1,5,0,0,1.6
7315,2025-11-01,Denver,0,1,0,33,69482,2,187.5,12,21,1,1,7,0,1,124.77
7316,2025-09-01,Denver,0,1,0,33,96181,5,369.96,11,23,0,0,6,0,0,59.45
7317,2025-02-01,Chicago,0,0,0,47,78797,2,188.04,13,21,0,1,3,0,0,56.75
7318,2025-06-01,Phoenix,0,0,0,37,87082,1,174.26,7,3,1,1,5,0,0,111.23
7319,2025-04-01,Phoenix,0,0,0,19,84946,3,253.24,8,77,1,1,6,1,0,93.73
7320,2025-11-01,Dallas,0,1,0,18,87337,6,226.14,17,22,1,1,4,1,0,134.62
7321,2025-11-01,Chicago,0,1,0,22,35782,1,160.77,7,16,0,0,6,0,0,50.18
7322,2025-01-01,Dallas,0,0,0,35,61208,4,303.65,10,9,1,1,8,0,0,97.73
7323,2025-06-01,Phoenix,0,0,0,37,94607,2,198.81,14,64,0,1,9,1,1,71.42
7324,2025-02-01,Phoenix,0,0,0,45,63408,2,129.19,8,25,0,0,8,1,0,45.3
7325,2025-11-01,Seattle,1,1,1,31,20000,7,312.94,11,8,1,1,4,0,1,150.22
7326,2025-04-01,Seattle,1,0,0,27,28061,2,146.88,8,18,0,0,5,1,0,22.02
7327,2025-07-01,Dallas,0,1,0,49,98988,4,355.05,14,20,1,1,8,0,0,65.62
7328,2025-10-01,New York,1,1,1,31,92916,1,164.58,9,3,1,0,7,1,0,82.74
7329,2025-07-01,Dallas,0,1,0,43,137047,4,233.81,11,4,0,1,5,1,1,142.49
7330,2025-12-01,New York,1,1,1,26,69376,2,218.27,7,0,0,0,5,1,0,64.17
7331,2025-10-01,Austin,1,1,1,30,36414,3,274.25,10,1,0,0,2,0,0,96.29
7332,2025-05-01,Denver,0,0,0,35,68371,2,115.1,12,1,1,1,7,0,1,124.0
7333,2025-10-01,Dallas,0,1,0,18,57584,4,222.6,11,29,0,0,6,1,0,57.31
7334,2025-03-01,New York,1,0,0,49,23336,3,256.89,12,27,0,0,7,1,0,66.58
7335,2025-02-01,Austin,1,0,0,33,70651,2,152.99,7,18,0,1,5,0,1,101.2
7336,2025-06-01,Denver,0,0,0,32,70833,1,62.36,6,55,0,1,5,0,0,75.7
7337,2025-11-01,Dallas,0,1,0,30,51996,5,326.67,13,4,0,1,3,0,0,116.0
7338,2025-04-01,Phoenix,0,0,0,33,109280,1,206.58,11,0,0,1,6,0,0,81.4
7339,2025-09-01,Austin,1,1,1,20,64776,2,185.89,10,27,0,1,5,1,0,112.9
7340,2025-11-01,Seattle,1,1,1,37,59184,4,274.82,12,1,0,1,4,1,1,149.99
7341,2025-07-01,Denver,0,1,0,51,90315,7,450.8,17,28,0,1,6,0,1,139.71
7342,2025-03-01,Seattle,1,0,0,31,21111,4,432.1,11,16,0,0,9,0,0,84.81
7343,2025-04-01,Austin,1,0,0,28,56187,2,197.96,11,30,1,0,7,1,0,70.71
7344,2025-10-01,Seattle,1,1,1,56,33023,1,198.96,5,38,1,1,9,1,0,102.67
7345,2025-11-01,Chicago,0,1,0,39,86787,4,283.76,8,22,0,1,7,1,0,56.86
7346,2025-05-01,Chicago,0,0,0,43,61269,3,251.66,9,9,1,0,2,0,1,85.42
7347,2025-04-01,Dallas,0,0,0,35,81783,5,305.68,17,5,1,1,9,0,0,131.07
7348,2025-07-01,Austin,1,1,1,41,64201,1,102.99,6,9,1,0,8,0,1,162.07
7349,2025-02-01,Denver,0,0,0,35,20000,6,294.03,14,23,0,0,2,1,1,127.61
7350,2025-11-01,Chicago,0,1,0,18,78439,1,224.21,6,5,0,1,6,1,1,128.39
7351,2025-05-01,Chicago,0,0,0,23,89294,4,363.86,15,3,1,1,8,1,1,178.48
7352,2025-09-01,Austin,1,1,1,28,26010,5,211.55,18,8,0,0,5,0,0,89.96
7353,2025-07-01,Denver,0,1,0,33,32431,4,338.74,11,28,0,1,3,0,1,144.62
7354,2025-12-01,New York,1,1,1,41,68850,3,236.52,15,10,0,1,3,0,1,87.22
7355,2025-10-01,Boston,1,1,1,23,78607,1,141.94,12,6,0,1,4,1,0,41.39
7356,2025-09-01,Austin,1,1,1,43,59579,4,213.2,10,67,0,1,3,0,0,91.87
7357,2025-02-01,Dallas,0,0,0,43,87195,3,203.41,8,29,1,0,2,0,1,116.58
7358,2025-05-01,Denver,0,0,0,46,72824,3,192.68,13,7,0,1,8,0,1,99.19
7359,2025-02-01,New York,1,0,0,41,101932,2,214.43,18,31,0,1,4,0,1,138.63
7360,2025-10-01,Seattle,1,1,1,34,108593,5,179.94,11,8,0,0,4,0,1,134.39
7361,2025-02-01,Dallas,0,0,0,55,90677,4,214.36,13,29,0,1,3,0,0,50.63
7362,2025-03-01,Dallas,0,0,0,32,51290,1,187.91,12,14,1,0,3,0,0,90.62
7363,2025-04-01,Austin,1,0,0,33,83314,4,310.57,7,0,1,1,5,1,0,109.2
7364,2025-10-01,Denver,0,1,0,23,46873,0,110.78,10,29,1,0,6,1,0,37.48
7365,2025-01-01,Seattle,1,0,0,30,73728,2,105.95,11,8,0,1,8,0,0,77.66
7366,2025-05-01,Austin,1,0,0,39,50821,1,212.21,8,26,0,1,2,0,0,7.76
7367,2025-11-01,Chicago,0,1,0,44,76389,3,272.0,14,13,1,0,2,0,0,44.7
7368,2025-05-01,New York,1,0,0,62,145434,2,282.12,7,2,0,1,1,0,0,85.49
7369,2025-01-01,Phoenix,0,0,0,43,113025,4,199.66,9,9,0,1,7,0,0,44.44
7370,2025-10-01,Denver,0,1,0,24,124648,6,385.84,10,0,0,1,4,0,0,125.41
7371,2025-12-01,Seattle,1,1,1,31,20000,3,301.49,9,41,0,0,4,1,1,115.93
7372,2025-04-01,Denver,0,0,0,31,87748,3,137.07,11,12,1,1,5,1,0,88.35
7373,2025-02-01,Denver,0,0,0,39,79493,1,156.33,7,29,0,0,3,0,0,59.3
7374,2025-09-01,New York,1,1,1,42,51617,4,202.31,9,4,1,1,5,1,0,80.32
7375,2025-11-01,New York,1,1,1,38,49778,2,265.12,18,0,0,1,8,1,1,116.23
7376,2025-10-01,Chicago,0,1,0,33,71325,1,141.57,10,20,0,1,1,0,1,48.58
7377,2025-04-01,Boston,1,0,0,39,93142,5,266.52,19,3,0,1,3,0,1,80.38
7378,2025-06-01,Phoenix,0,0,0,38,45058,6,419.34,13,1,0,1,5,0,0,99.75
7379,2025-09-01,New York,1,1,1,38,80427,5,296.21,15,7,0,1,2,0,0,98.95
7380,2025-01-01,New York,1,0,0,50,60040,2,191.17,12,24,0,1,2,0,0,61.15
7381,2025-11-01,Chicago,0,1,0,40,37697,3,248.08,9,7,0,1,5,0,0,44.47
7382,2025-04-01,Dallas,0,0,0,43,88887,2,215.32,8,1,0,0,4,0,1,138.51
7383,2025-01-01,Seattle,1,0,0,20,71225,2,286.97,8,18,0,0,5,0,0,52.33
7384,2025-03-01,Seattle,1,0,0,54,85223,3,241.54,14,22,0,1,5,0,0,101.36
7385,2025-12-01,Dallas,0,1,0,52,66281,6,311.11,16,0,0,1,11,1,0,92.69
7386,2025-11-01,Denver,0,1,0,45,57455,4,256.76,13,35,1,1,8,0,0,86.47
7387,2025-07-01,Phoenix,0,1,0,32,33515,3,281.63,12,1,0,0,5,0,0,13.65
7388,2025-09-01,Dallas,0,1,0,23,55008,4,230.8,6,1,0,0,5,0,0,83.45
7389,2025-01-01,Austin,1,0,0,43,65722,7,473.32,14,6,0,0,6,0,0,111.06
7390,2025-06-01,Austin,1,0,0,38,96317,2,132.28,8,32,0,1,4,0,1,97.92
7391,2025-01-01,Seattle,1,0,0,36,54186,3,204.12,6,9,0,1,7,0,1,80.69
7392,2025-07-01,Seattle,1,1,1,23,64302,3,228.29,9,33,0,0,2,1,0,109.76
7393,2025-04-01,Seattle,1,0,0,40,52382,4,331.21,12,6,1,1,3,0,1,147.11
7394,2025-05-01,Denver,0,0,0,20,65927,2,233.22,13,9,0,0,3,0,0,83.43
7395,2025-09-01,Chicago,0,1,0,32,90825,1,95.98,9,15,0,1,4,0,0,67.11
